31.889282,117.322308
31.881095,117.315665
31.875627,117.311170
31.869588,117.307404
31.861861,117.307962
31.852715,117.307308
31.837805,117.308387
31.828851,117.308640
31.820188,117.309876
31.811161,117.298913
31.804815,117.296696
31.798281,117.297972
31.789199,117.298062
31.778875,117.298029
31.760349,117.309346
31.746481,117.309237
31.737144,117.309207
31.728717,117.309237
31.718885,117.308826
31.711527,117.308790
31.704083,117.308744
31.696990,117.304032
31.697152,117.292827
